date,year,expected_kwh,actual_kwh,lost_kwh,curtailment_kwh,strong_samples,outage_samples,slow_degradation_samples,fast_degradation_samples,error_samples,explained_fault_samples
2021-07-28,2021,6056.644505335943,5703.476,456.1037435582106,0.0,222,68,128,4262,21,21
2021-07-29,2021,9551.36626357889,9050.311,775.9916171599968,0.0,322,29,237,4855,59,58
2021-07-30,2021,11408.628236896026,10850.878,697.5968368541108,0.0,247,154,288,4856,80,78
2021-07-31,2021,11176.047233055466,10742.109,621.8163373575203,0.0,264,158,284,4791,74,74
2021-08-01,2021,3474.8998635295316,3282.8767,251.44473781500295,0.0,138,47,79,3465,6,6
2021-08-02,2021,5986.169658494505,5471.0024,658.1955668891618,0.0,333,87,169,4157,38,38
2021-08-03,2021,6980.631093776142,6540.018,611.6743813250557,0.0,374,113,148,4070,38,36
2021-08-04,2021,7903.96283824716,7526.1943,593.548453727556,0.0,196,22,213,4444,43,42
2021-08-05,2021,4018.4654735598633,3877.24,212.9041308704121,0.0,5,3,75,4515,6,4
2021-08-06,2021,7031.068022654523,6685.44,539.1560254602787,0.0,315,97,156,4462,34,33
2021-08-07,2021,8080.645132430711,7710.606,525.2214552845804,0.0,127,24,182,4544,39,35
2021-08-08,2021,10420.624219792811,9752.34,880.1234913924008,0.0,450,141,239,4739,70,69
2021-08-09,2021,8062.8406867562235,7691.4185,569.9305462529173,0.0,156,21,207,4553,42,40
2021-08-10,2021,7840.1050213903945,7546.9053,430.82075978952685,0.0,61,15,175,4305,33,32
2021-08-11,2021,8993.645854735723,8529.298,771.5925750767005,0.0,405,139,217,4579,58,57
2021-08-12,2021,9770.524449449927,9431.588,532.8845464831248,0.0,208,150,162,4552,58,58
2021-08-13,2021,10259.297270541601,9705.402,671.2532084699402,0.0,315,169,225,4556,99,98
2021-08-14,2021,10879.892954289999,10493.011,590.9764166792353,0.0,280,175,237,4540,89,89
2021-08-15,2021,10280.67425799144,10116.612,382.6634433913012,0.0,107,40,166,4725,80,79
2021-08-16,2021,7223.424623675535,7044.03,502.086779482697,0.0,182,21,157,4554,63,58
2021-08-17,2021,4316.171978459948,4241.1567,281.36413482828726,0.0,155,53,83,4113,15,14
2021-08-18,2021,3999.3659245874755,3859.2324,314.7874737566167,0.0,143,61,67,3671,22,15
2021-08-19,2021,1809.9733622904275,1764.0685,83.62307066242231,0.0,0,0,27,2584,0,0
2021-08-20,2021,4745.733931655488,4555.896,405.0271306239158,0.0,334,63,96,3872,25,22
2021-08-21,2021,9338.017984887447,8766.856,749.2422462143777,0.0,381,142,280,4514,76,75
2021-08-22,2021,3098.2902395735587,3015.4346,156.3180468606834,0.0,1,0,70,2782,1,1
2021-08-23,2021,2001.0707004507199,1939.9331,105.44239640890773,0.0,4,1,28,2108,2,2
2021-08-24,2021,2842.61407864005,2715.8232,240.96388469209302,0.0,185,37,64,2686,11,10
2021-08-25,2021,9253.100417172456,9300.848,323.3629027773691,0.0,137,36,168,4359,68,68
2021-08-26,2021,3841.7275034634386,3611.421,383.3598823096924,0.0,243,50,87,3182,26,23
2021-08-27,2021,1785.6964454440797,1697.6288,140.25422436556715,0.0,131,8,33,2800,50,49
2021-08-28,2021,2627.2174153501687,2526.7458,165.44152923425554,0.0,94,35,35,3220,4,2
2021-08-29,2021,5613.7580040473495,5370.179,373.7442447279681,0.0,168,11,138,3803,22,21
2021-08-30,2021,5506.118740754948,5151.6465,500.50374156098144,0.0,205,86,167,3499,34,32
2021-08-31,2021,1123.5585253457025,1077.7454,78.78075437005938,0.0,51,10,21,1750,0,0
2021-09-01,2021,6854.229395417052,6446.107,688.8143116162228,0.0,292,118,191,4114,56,51
2021-09-02,2021,8535.6110951232,8049.4434,757.1418636100944,0.0,398,125,276,4299,58,55
2021-09-03,2021,10218.322975478428,10002.542,413.3311166381799,0.0,145,26,199,4374,61,60
2021-09-04,2021,9740.211062312019,9402.765,507.8461483286085,0.0,275,23,172,4249,50,49
2021-09-05,2021,8799.628260637593,8559.247,429.1566990444869,0.0,107,22,211,3657,48,48
2021-09-06,2021,9517.316522320849,9081.332,581.2678124301935,0.0,255,142,222,3810,52,51
2021-09-07,2021,6367.744245902254,5907.0977,561.3164298730369,0.0,329,93,165,3348,33,31
2021-09-08,2021,9727.615547535677,9477.051,443.4055836785374,0.0,199,133,163,3840,53,53
2021-09-09,2021,10034.150900352664,9816.89,444.9002232918687,0.0,203,142,160,3712,56,55
2021-09-10,2021,7585.2015696416875,7271.749,413.01784205746236,0.0,138,84,134,3078,42,41
2021-09-11,2021,2962.1751530740084,2813.953,215.59955392268333,0.0,124,22,76,2862,3,3
2021-09-12,2021,5271.1441644523875,4994.37,447.85359540263283,0.0,172,5,205,2553,30,28
2021-09-13,2021,7411.573877244622,4357.646,3170.502032496514,0.0,3531,2730,157,2436,3409,3404
2021-09-14,2021,6451.989876706761,4950.7583,1583.6054904116866,0.0,1733,1173,137,1932,1528,1526
2021-09-15,2021,4384.940903032009,4248.2124,236.16568589322927,0.0,113,57,84,1818,10,8
2021-09-16,2021,999.6694265934136,965.6282,57.289673188605555,0.0,0,0,28,784,0,0
2021-09-17,2021,1768.599196740134,1699.6914,121.75339941869535,0.0,38,1,59,975,5,4
2021-09-18,2021,1083.2465191725125,1068.2205,49.74787526292112,0.0,0,0,1,975,0,0
2021-09-19,2021,1901.6454877507365,1878.0297,74.09028120514883,0.0,13,1,46,1030,3,2
2021-09-20,2021,2097.9730695660655,2094.6848,59.31747517669843,0.0,14,0,45,1056,0,0
2021-09-21,2021,2943.74515790233,2913.42,157.87658991832998,0.0,91,33,50,869,9,9
2021-09-22,2021,3877.344656306057,3898.3499,152.88464560211767,0.0,10,2,58,840,10,8
2021-09-23,2021,6949.960531090481,7093.776,206.67805826945425,0.0,49,14,87,798,38,36
2021-09-24,2021,3904.8095019821703,3785.9954,335.895612024251,0.0,258,66,93,475,21,20
2021-09-25,2021,4018.3008309548904,3857.3608,248.5812767194445,0.0,112,52,76,273,17,17
2021-09-26,2021,6340.35905103753,6287.457,245.05789503366157,0.0,41,12,131,380,36,34
2021-09-27,2021,4098.3927380348405,3990.751,214.14054554044736,0.0,107,56,104,404,0,0
2021-09-28,2021,651.5927777745712,649.736,32.34701631329408,0.0,35,1,8,140,0,0
2021-09-29,2021,1073.0026448158858,1045.899,69.860230885601,0.0,28,0,16,201,0,0
2021-09-30,2021,6063.941901219561,5901.292,536.8177497358874,0.0,308,7,164,351,20,18
2021-10-01,2021,7693.428605435156,7520.4956,556.5599072100772,0.0,168,6,204,234,22,21
2021-10-02,2021,6390.071209369625,6027.4854,606.3635824471127,0.0,230,41,230,220,28,26
2021-10-03,2021,7100.626029105107,6764.9404,660.8102304227245,0.0,210,8,214,230,18,15
2021-10-04,2021,1100.0980292045679,1080.7225,60.960888438222234,0.0,56,3,25,108,0,0
2021-10-05,2021,720.7250092957777,713.2582,35.34219375720055,0.0,41,0,7,82,0,0
2021-10-06,2021,2194.873376872581,2143.8013,138.08425863317152,0.0,42,0,52,178,0,0
2021-10-07,2021,7213.398984850345,6627.175,918.1990138177534,0.0,490,10,160,222,24,24
2021-10-08,2021,7125.351785676028,6408.1196,1064.859949651906,0.0,582,96,136,214,15,14
2021-10-09,2021,7310.004140243412,6927.5303,886.0820617998792,0.0,355,2,96,222,2,2
2021-10-10,2021,6950.259255770654,6664.2266,790.5880380531927,0.0,201,0,173,218,1,1
2021-10-11,2021,1575.727031374386,1615.653,53.311577749429766,0.0,0,0,30,98,0,0
2021-10-12,2021,1354.0622263180746,1374.253,78.79414370453729,0.0,75,3,29,132,9,9
2021-10-13,2021,2905.8519179499876,2832.403,302.601802993242,0.0,171,0,111,172,1,1
2021-10-14,2021,100.80458220473041,106.09231,2.558975395244782,0.0,0,0,0,14,0,0
2021-10-15,2021,1934.3978927921717,1862.0948,199.53141505998147,0.0,58,0,60,150,0,0
2021-10-16,2021,3035.2281407035944,2961.67,277.75327876912667,0.0,194,40,66,252,0,0
2021-10-17,2021,3802.5903386344044,3704.9595,350.4969254965905,0.0,125,56,61,336,0,0
2021-10-18,2021,2509.168775772226,2450.33,206.80706865941914,0.0,77,39,41,345,1,1
2021-10-19,2021,2847.628948718998,2799.9692,218.93168362296637,0.0,73,41,54,335,2,2
2021-10-20,2021,3265.959600504601,3335.217,194.96357065807405,0.0,35,0,62,375,0,0
2021-10-21,2021,2104.420431664631,2011.5399,281.22399408923076,0.0,224,6,114,402,37,16
2021-10-22,2021,3141.77881168457,2982.4104,422.5427971801781,0.0,189,48,109,490,0,0
2021-10-23,2021,1874.9193756710479,1847.1714,164.09114336114624,0.0,50,0,68,546,0,0
2021-10-24,2021,5368.577647524762,5167.5923,722.5009044695616,0.0,244,97,146,980,3,3
2021-10-25,2021,4423.378255833726,4259.2686,469.8553596261658,0.0,83,5,196,1222,0,0
2021-10-26,2021,1042.3650683714432,1042.1268,68.81958146800643,0.0,60,10,24,585,0,0
2021-10-27,2021,1494.8164234043948,1492.71,137.3037271801338,0.0,2,0,60,806,0,0
2021-10-28,2021,4906.498491708596,4762.679,616.7039578471304,0.0,51,0,205,1222,1,1
2021-10-29,2021,4699.649273624117,4548.2334,589.6722147180554,0.0,43,0,210,1209,1,1
2021-10-30,2021,4582.718027333112,4312.7095,677.9080111570014,0.0,152,78,218,1183,0,0
2021-10-31,2021,3629.102698562271,3365.7722,474.8662590198566,0.0,118,71,177,1144,0,0
2021-11-01,2021,62.73863826604814,60.430267,10.436418175956549,0.0,4,0,4,52,0,0
2021-11-02,2021,1492.8310249432877,1507.4438,93.86676897483136,0.0,54,20,54,689,0,0
2021-11-03,2021,3815.207726681914,3453.1057,619.3861877502167,0.0,204,64,177,1106,8,8
2021-11-05,2021,38.297424037143266,37.927933,2.448754854990757,0.0,6,0,0,42,3,3
2021-11-06,2021,3384.825221785526,3024.8694,643.6014045231356,0.0,349,3,274,1260,7,6
2021-11-07,2021,88.88466143885653,92.63566,5.12172239241696,0.0,6,0,0,90,0,0
2021-11-08,2021,501.9941632359978,496.81067,41.89393769026329,0.0,25,3,24,345,0,0
2021-11-09,2021,2961.4771068985756,2622.9836,547.5965699354289,0.0,171,2,176,1024,1,1
2021-11-10,2021,2851.46184805346,2658.217,369.07923457223967,0.0,58,0,195,1312,0,0
2021-11-11,2021,3249.5573742314336,2830.8838,651.9001135796568,0.0,227,0,220,1296,0,0
2021-11-12,2021,2651.9554335642233,2300.373,501.1790775606379,0.0,182,45,148,1224,0,0
2021-11-13,2021,1261.0559817065378,1251.0355,77.00664077992083,0.0,57,5,37,969,0,0
2021-11-14,2021,472.9179214667848,504.5101,8.257714346614618,0.0,0,0,1,425,0,0
2021-11-16,2021,1290.154900942961,1334.7537,88.68438081916939,0.0,1,0,39,884,0,0
2021-11-18,2021,912.7371120957647,874.47675,103.12270140377991,0.0,65,5,54,828,0,0
2021-11-22,2021,363.69389151392863,356.90698,24.696472714634293,0.0,23,0,5,414,0,0
2021-11-23,2021,635.0875587962864,617.88873,76.64557136442193,0.0,27,1,30,576,0,0
2021-11-24,2021,118.30940819057854,119.8786,5.545872427359232,0.0,8,0,0,144,0,0
2021-11-26,2021,210.44887380690747,216.47404,12.79566665199254,0.0,30,0,0,270,0,0
2021-11-27,2021,581.1593249199417,568.08966,77.73535488396804,0.0,69,11,23,468,0,0
2021-11-28,2021,12.998067362413167,12.970342,1.0326708460055636,0.0,2,0,0,18,0,0
2021-11-29,2021,61.46063268462291,73.396255,3.2587351422854223,0.0,4,0,0,72,0,0
2021-12-02,2021,1287.216114046689,1345.6906,183.2707011824698,0.0,10,7,105,1007,0,0
2021-12-03,2021,2402.498393387094,2349.5703,486.94073172240303,0.0,85,20,200,1273,0,0
2021-12-04,2021,590.8900489464627,51.513493,539.3765573169175,0.0,1421,125,187,646,6,6
2021-12-05,2021,115.49120587423147,120.82662,8.2580703887565,0.0,2,0,1,133,0,0
2021-12-07,2021,769.6461254923461,99.31469,670.3899494040669,0.0,1096,53,117,665,0,0
2021-12-08,2021,840.3444033051012,296.1251,544.7320534276729,0.0,948,17,267,779,0,0
2021-12-10,2021,408.328513087369,67.00886,341.3390084427147,0.0,670,48,111,415,16,9
2021-12-11,2021,441.41908897548007,409.30978,122.64504929270515,0.0,39,3,26,1003,12,0
2021-12-12,2021,1129.5284133754456,808.2734,416.1453035998465,0.0,185,27,129,1160,0,0
2021-12-15,2021,139.06002591780506,157.81097,4.283115027901569,0.0,11,0,0,220,0,0
2021-12-22,2021,948.9548914649465,153.2137,809.8808586133904,0.0,669,107,97,895,7,1
2021-12-24,2021,89.05994304700327,119.24289,2.230216498451673,0.0,0,0,0,144,0,0
2021-12-26,2021,371.49400519629467,215.47102,175.25185160678086,0.0,0,0,12,928,11,0
2021-12-27,2021,77.06934982178763,20.336567,56.77243831745972,0.0,13,0,9,160,0,0
2021-12-28,2021,1068.586807451068,480.50366,603.4531879834042,0.0,96,52,199,816,0,0
2021-12-29,2021,89.41455783277935,85.093,7.545065765720961,0.0,0,0,0,112,0,0
2021-12-30,2021,70.00102697194026,71.06156,4.457047094811136,0.0,0,0,0,96,0,0
2021-12-31,2021,675.1831831562159,680.83716,96.2373431815927,0.0,0,0,11,496,0,0
2022-01-02,2022,175.4836229419908,268.62915,2.717348716821079,0.0,0,0,0,287,0,0
2022-01-03,2022,722.1492697216244,994.8551,75.34044352457217,0.0,0,0,3,864,0,0
2022-01-05,2022,430.1553799302572,763.1237,45.175234574755365,0.0,0,4,0,608,0,0
2022-01-06,2022,611.7580653583591,1297.4604,56.83912782977373,0.0,0,0,17,848,17,1
2022-01-07,2022,349.67723581588484,1046.8861,18.471548493444196,0.0,22,2,2,896,0,0
2022-01-08,2022,54.41970616939584,27.325,31.52405022687829,0.0,0,0,6,192,1,0
2022-01-09,2022,346.6527640779616,298.2385,140.48578447146505,0.0,33,18,29,720,2,1
2022-01-12,2022,449.64053910591025,1258.2167,13.798099659019677,0.0,0,0,2,862,0,0
2022-01-13,2022,453.98422953221694,944.11115,12.259343010343247,0.0,0,1,1,832,0,0
2022-01-14,2022,38.492589033882496,84.668724,3.8789762817158673,0.0,0,0,0,96,0,0
2022-01-15,2022,106.75408303883476,257.80756,4.264529501321645,0.0,0,0,0,240,0,0
2022-01-16,2022,366.19002089047365,1027.0417,9.397033332455923,0.0,0,0,0,688,0,0
2022-01-18,2022,161.1905567827889,394.96533,2.589591847380754,0.0,0,0,0,480,0,0
2022-01-19,2022,1226.7706656457406,2080.0774,211.51876187549752,0.0,64,44,9,1184,0,0
2022-01-20,2022,208.75476584054337,482.00696,12.124568918897932,0.0,0,0,2,640,0,0
2022-01-21,2022,160.05463750560364,582.6002,24.462918338716033,0.0,0,3,0,736,0,0
2022-01-22,2022,761.5176875567234,1511.0726,70.98450923916968,0.0,1,12,9,1024,0,0
2022-01-23,2022,57.82845582472301,116.99012,0.021384027280200946,0.0,0,0,0,144,0,0
2022-01-24,2022,162.01185315719576,356.5912,0.005479901265979451,0.0,0,0,0,432,0,0
2022-01-25,2022,70.16119347429675,154.84984,0.007819465661601317,0.0,0,0,0,220,0,0
2022-01-27,2022,36.466920158673894,105.509514,0.15135096888170999,0.0,0,0,0,91,0,0
2022-01-28,2022,71.39577100137465,133.19507,2.2873530850130726,0.0,0,0,0,180,0,0
2022-01-30,2022,18.636925075460976,0.0,18.636925075460976,0.0,0,0,1,60,192,23
2022-01-31,2022,28.492186909352785,62.553368,0.5548331109954354,0.0,0,0,0,80,0,0
2022-02-01,2022,253.1176567820799,308.52972,49.095214107289614,0.0,18,0,6,665,0,0
2022-02-02,2022,209.2250329696701,471.3805,3.417357108786161,0.0,0,0,1,420,0,0
2022-02-03,2022,235.86788177950152,495.3245,3.9688271743575863,0.0,0,0,0,540,0,0
2022-02-04,2022,490.5928569636456,610.44354,2.7433186720834564,0.0,0,0,0,680,0,0
2022-02-05,2022,648.7972153197809,714.45325,40.86443347785213,0.0,5,0,22,740,0,0
2022-02-07,2022,990.7198350100658,1065.6333,102.41679391216935,0.0,5,14,35,840,0,0
2022-02-08,2022,166.14290240750927,164.20132,9.26998101456926,0.0,0,0,0,231,0,0
2022-02-09,2022,40.770660121344726,0.0,40.770660121344726,0.0,18,0,5,63,189,40
2022-02-10,2022,2241.236007253983,2294.0662,267.37502926505556,0.0,0,39,44,1430,0,0
2022-02-11,2022,557.6079549203563,535.8302,58.42472863182335,0.0,8,4,2,528,0,0
2022-02-12,2022,5233.868290324648,4833.4424,863.6984679721189,0.0,39,82,173,2024,1,0
2022-02-13,2022,5417.470950551377,5100.241,782.4283432515801,0.0,21,2,194,2162,1,0
2022-02-14,2022,5248.53206780625,4833.1157,810.4070658481496,0.0,8,81,205,2162,1,0
2022-02-15,2022,3176.3550424834516,2921.4844,392.54475194315864,0.0,25,43,96,1656,0,0
2022-02-16,2022,895.7003553738226,872.92346,60.792339574166526,0.0,0,2,8,1035,0,0
2022-02-17,2022,2535.5645652387093,2426.1165,296.0943497959133,0.0,158,0,96,1863,0,0
2022-02-18,2022,1468.095615826235,1369.2329,158.04920059527345,0.0,4,0,70,1248,0,0
2022-02-19,2022,4105.450192970928,3884.9597,547.3757580074653,0.0,253,2,272,2425,11,5
2022-02-20,2022,702.087761957981,681.422,52.58022127057706,0.0,40,0,18,700,0,0
2022-02-21,2022,2082.0726644845513,1906.2778,276.85515371680253,0.0,271,26,122,1768,0,0
2022-02-22,2022,1880.3498831773927,1769.3453,194.296705975017,0.0,98,16,132,1794,0,0
2022-02-23,2022,3761.391272844044,3407.63,573.2491708158445,0.0,373,53,381,2403,1,0
2022-02-24,2022,3990.1773395528257,3772.7349,407.8963548552983,0.0,142,59,245,2484,0,0
2022-02-25,2022,4160.553049419025,3792.6626,593.5360965889101,0.0,348,0,535,2349,0,0
2022-02-26,2022,860.5566056125127,822.4647,64.0136223175547,0.0,44,2,9,1188,0,0
2022-02-27,2022,5479.819704196972,4988.8325,798.2715797428614,0.0,245,82,764,2727,0,0
2022-02-28,2022,6507.226792005702,6195.9995,715.7995763527383,0.0,53,0,715,2700,0,0
2022-03-01,2022,7096.4644983806875,6759.364,770.338992152064,0.0,4,0,925,2995,0,0
2022-03-02,2022,6041.911059679328,5722.55,562.1644563572621,0.0,10,0,516,2856,0,0
2022-03-03,2022,6439.099545330307,6000.5894,727.3360864225162,0.0,102,87,699,2856,0,0
2022-03-04,2022,165.70578752415526,168.14626,7.055470009694828,0.0,0,0,1,196,0,0
2022-03-05,2022,2797.497893568924,2828.2793,121.66698946628482,0.0,25,0,79,2156,0,0
2022-03-06,2022,725.8403499155324,1235.2305,10.119551887284633,0.0,38,0,0,1792,0,0
2022-03-07,2022,4480.909401519793,4400.782,440.8394313617682,0.0,210,57,291,2685,0,0
2022-03-08,2022,8006.304936171237,7666.916,806.3270239907592,0.0,37,4,846,2938,3,1
2022-03-09,2022,8168.674808826166,7446.717,1033.5727047467535,0.0,236,181,900,2964,10,5
2022-03-10,2022,8165.559961867143,7659.875,858.492631525126,0.0,127,103,851,2990,1,0
2022-03-11,2022,8335.469878068434,8178.1714,718.3537321808792,0.0,125,105,599,3016,5,4
2022-03-12,2022,8563.942765577489,8192.827,803.1251193789965,0.0,243,213,511,3016,8,5
2022-03-13,2022,7086.078878482602,6863.558,551.1343358358812,0.0,125,105,384,2464,5,3
2022-03-14,2022,5957.646857223221,5750.3193,385.6994931117971,0.0,37,0,290,2652,4,4
2022-03-15,2022,3933.370026407142,3730.3643,250.28449408580659,0.0,95,65,88,2444,1,1
2022-03-16,2022,5174.319961789861,4957.631,366.19895979122316,0.0,202,62,180,2494,1,1
2022-03-17,2022,3654.341340868363,3491.3188,225.628614631848,0.0,97,63,61,2496,5,5
2022-03-18,2022,6827.317769690565,6841.9316,230.49208002593792,0.0,18,0,131,2886,4,4
2022-03-19,2022,6088.975458328814,6235.6543,237.84935264040683,0.0,117,69,87,2488,0,0
2022-03-20,2022,9233.453367094613,9571.853,262.7701146389638,0.0,123,109,129,3124,0,0
2022-03-21,2022,9485.538748983252,9750.948,273.71652905191775,0.0,123,109,129,3125,0,0
2022-03-22,2022,9805.464156607333,10040.975,154.0232428551602,0.0,0,0,133,3182,0,0
2022-03-23,2022,9938.856017160033,9912.128,249.9513347188744,0.0,0,0,139,3232,0,0
2022-03-24,2022,9852.426871514861,9607.893,341.5051065953015,0.0,0,0,152,3219,0,0
2022-03-25,2022,9906.682736139292,9710.182,325.1287542196684,0.0,3,0,154,3186,0,0
2022-03-26,2022,9142.299635444717,8980.108,297.09917043128115,0.0,29,0,174,2856,0,0
2022-03-27,2022,10414.116717016423,10195.72,325.825221106191,0.0,0,0,159,3238,0,0
2022-03-28,2022,10262.340688783279,10053.665,331.2559858228472,0.0,7,1,161,3264,1,1
2022-03-29,2022,2395.4248570517993,2262.3008,155.19421922058459,0.0,5,0,67,1485,3,3
2022-03-30,2022,228.79393904808313,210.3637,21.12431269258998,0.0,3,0,0,338,3,3
2022-03-31,2022,868.0917933190568,794.7017,85.28974644628494,0.0,49,0,4,1274,0,0
2022-04-01,2022,1748.18305714403,1645.4471,124.28436151375843,0.0,0,0,84,1650,0,0
2022-04-02,2022,6433.4423305569035,6312.4507,313.8950388911918,0.0,112,91,97,2799,0,0
2022-04-03,2022,5551.309411892627,5389.5615,336.5137828578457,0.0,80,0,172,2976,0,0
2022-04-04,2022,7405.045129027429,7287.077,396.25232557708364,0.0,171,92,139,2446,0,0
2022-04-05,2022,955.5789593408342,910.96674,73.26295170339344,0.0,45,3,20,990,0,0
2022-04-06,2022,4371.456769061626,4131.5474,365.8606344206042,0.0,150,67,118,2266,5,4
2022-04-07,2022,2681.260169922729,2437.578,303.3681730302599,0.0,191,36,89,1872,4,4
2022-04-08,2022,3698.7557896579215,3545.867,277.12334369822304,0.0,192,0,74,2449,9,9
2022-04-09,2022,6399.11816275871,6135.0127,520.4054554359633,0.0,448,65,145,2841,2,2
2022-04-10,2022,5325.909899293101,5047.29,437.7975259551024,0.0,206,56,148,2892,3,3
2022-04-11,2022,11109.054835324096,10915.799,468.3862654448824,0.0,212,120,162,3953,0,0
2022-04-12,2022,10720.62131562381,10714.976,257.8928425299461,0.0,0,0,185,4301,0,0
2022-04-13,2022,9796.13598014369,4139.1523,5703.6524206352915,0.0,4465,3954,104,4484,4311,4305
2022-04-14,2022,8511.995879647238,8107.1123,508.10580793742224,0.0,77,69,174,4283,73,73
2022-04-15,2022,742.3967192089182,688.743,66.16850039177577,0.0,56,0,6,1360,16,16
2022-04-16,2022,8695.242352756213,7937.973,705.6765189968474,268.77777753214485,459,100,192,4446,0,0
2022-04-17,2022,9352.109900942043,9327.597,329.3849755425106,0.0,114,2,129,4699,1,1
2022-04-18,2022,10575.132326368624,10372.42,487.1914926517903,0.0,206,1,161,4655,0,0
2022-04-19,2022,7759.087644642095,7613.984,398.23499442607886,0.0,32,0,137,4736,1,1
2022-04-20,2022,1802.4561764658351,1703.984,125.46942082511914,0.0,24,4,44,2812,4,4
2022-04-21,2022,544.8145165059681,490.99582,61.771057602698235,0.0,64,0,0,1184,30,30
2022-04-22,2022,6750.402327219221,6600.0044,315.82146306883203,0.0,38,0,112,4284,0,0
2022-04-23,2022,11405.9517495436,11426.537,274.72087451050083,0.0,67,0,168,4824,0,0
2022-04-24,2022,1894.0451043213218,1796.7947,134.29575449537765,0.0,10,0,54,2346,8,8
2022-04-25,2022,3255.013446722273,3025.81,310.2627654516633,0.0,150,47,104,3069,2,2
2022-04-26,2022,5615.87034965109,5362.2344,385.31999699778606,0.0,144,0,159,3400,0,0
2022-04-27,2022,6221.539369670879,5886.982,405.5838820610324,0.0,10,0,138,4488,9,9
2022-04-28,2022,7334.3918818901775,6806.172,715.9730523703729,0.0,326,122,206,3175,1,1
2022-04-29,2022,7111.467343397004,6845.427,354.733759709704,0.0,0,0,240,3288,0,0
2022-04-30,2022,7451.40111271603,7105.0557,446.6683645536776,0.0,62,3,125,4760,21,21
2022-05-01,2022,9941.881558901263,9938.15,332.47965256491636,0.0,20,0,165,4590,1,1
